Data;PACK_QTY;PACK_LABEL_ID;PACK_SHPR
04/03/2016;1;MA006003600153;P01
04/03/2016;1;MA006003500154;P01
04/03/2016;1;MA006001700155;P01
04/03/2016;1;MA006000700156;P01
07/03/2016;1;MA006002500157;P01
07/03/2016;1;MA006002000158;P01
07/03/2016;1;MA006000100159;P01
07/03/2016;1;MA006003600160;P01
08/03/2016;1;MA006001300161;P01
08/03/2016;1;MA006000300162;P01
08/03/2016;1;MA006000500163;P01
09/03/2016;1;MA006002200164;P01
09/03/2016;1;MA006002300165;P01
09/03/2016;1;MA006003000166;P01
10/03/2016;1;MA006001800167;P01
10/03/2016;1;MA006001400168;P01
10/03/2016;1;MA006001100169;P01
10/03/2016;1;MA006002300170;P01
11/03/2016;1;MA006001400171;P01
11/03/2016;1;MA006000200172;P01
11/03/2016;1;MA006002100173;P01
14/03/2016;1;MA006002800174;P01
14/03/2016;1;MA006003600175;P01
14/03/2016;1;MA006000600176;P01
14/03/2016;1;MA006000700177;P01
14/03/2016;1;MA006003200178;P01
14/03/2016;1;MA006002600179;P01
14/03/2016;1;MA006001200180;P01
14/03/2016;1;MA006000500181;P01
14/03/2016;1;MA006002800182;P01
14/03/2016;1;MA006002100183;P01
14/03/2016;1;MA006002100184;P01
14/03/2016;1;MA006001500185;P01
15/03/2016;1;MA006002900186;P01
15/03/2016;1;MA006002800187;P01
15/03/2016;1;MA006001300188;P01
15/03/2016;1;MA006003000189;P01
16/03/2016;1;MA006003000190;P01
16/03/2016;1;MA006002100191;P01
16/03/2016;1;MA006000200192;P01
18/03/2016;1;MA006002600193;P01
18/03/2016;1;MA006001700194;P01
21/03/2016;1;MA006003000195;P01
21/03/2016;1;MA006000800196;P01
21/03/2016;1;MA006001500197;P01
21/03/2016;1;MA006001300198;P01
21/03/2016;1;MA006001400199;P01
21/03/2016;1;MA006000200200;P01
21/03/2016;1;MA006000600201;P01
21/03/2016;1;MA006000800202;P01
21/03/2016;1;MA006002700203;P01
21/03/2016;1;MA006000200204;P01
21/03/2016;1;MA006003500205;P01
21/03/2016;1;MA006000700206;P01
22/03/2016;1;MA006001300207;P01
22/03/2016;1;MA006003500208;P01
23/03/2016;1;MA006003600209;P01
23/03/2016;1;MA006001800210;P01
23/03/2016;1;MA006000100211;P01
24/03/2016;1;MA006002200212;P01
24/03/2016;1;MA006000200213;P01
24/03/2016;1;MA006001500214;P01
25/03/2016;1;MA006003300215;P01
25/03/2016;1;MA006002500216;P01
29/03/2016;1;MA006002700217;P01
29/03/2016;1;MA006003600218;P01
29/03/2016;1;MA006001100219;P01
29/03/2016;1;MA006001000220;P01
29/03/2016;1;MA006002600221;P01
29/03/2016;1;MA006000600222;P01
29/03/2016;1;MA006000600223;P01
29/03/2016;1;MA006003100224;P01
30/03/2016;1;MA006001200225;P01
30/03/2016;1;MA006000300226;P01
30/03/2016;1;MA006001400227;P01
31/03/2016;1;MA006000200228;P01
31/03/2016;1;MA006001600229;P01
31/03/2016;1;MA006002100230;P01
01/04/2016;1;MA006001300231;P01
01/04/2016;1;MA006003600232;P01
01/04/2016;1;MA006001600233;P01
01/04/2016;2;MA006002000234;P01
01/04/2016;1;MA006002100235;P01
04/04/2016;1;MA006001600236;P01
04/04/2016;1;MA006000600237;P01
04/04/2016;1;MA006002200238;P01
04/04/2016;1;MA006002600239;P01
04/04/2016;1;MA006001200240;P01
04/04/2016;1;MA006003700241;P01
04/04/2016;1;MA006001700242;P01
04/04/2016;1;MA006001100243;P01
04/04/2016;2;MA006000100244;P01
04/04/2016;1;MA006001600245;P01
04/04/2016;1;MA006000100246;P01
05/04/2016;1;MA006002800247;P01
05/04/2016;1;MA006001800248;P01
06/04/2016;1;MA006000100249;P01
06/04/2016;1;MA006003100250;P01
07/04/2016;1;MA006003200251;P01
07/04/2016;1;MA006001600252;P01
08/04/2016;1;MA006000900253;P01
11/04/2016;1;MA006001400254;P01
11/04/2016;1;MA006001100255;P01
11/04/2016;1;MA006001100256;P01
11/04/2016;1;MA006002600257;P01
11/04/2016;1;MA006003000258;P01
13/04/2016;1;MA006001400259;P01
13/04/2016;1;MA006001400260;P01
13/04/2016;1;MA006002500261;P01
14/04/2016;1;MA006003200262;P01
14/04/2016;1;MA006000800263;P01
14/04/2016;1;MA006001300264;P01
15/04/2016;1;MA006002500265;P01
18/04/2016;1;MA006002300266;P01
18/04/2016;1;MA006003400267;P01
18/04/2016;1;MA006001600268;P01
18/04/2016;1;MA006000400269;P01
18/04/2016;1;MA006001600270;P01
18/04/2016;1;MA006000700271;P01
18/04/2016;2;MA006003100272;P01
18/04/2016;1;MA006002000273;P01
18/04/2016;1;MA006001800274;P01
18/04/2016;1;MA006001100275;P01
18/04/2016;1;MA006000800276;P01
19/04/2016;1;MA006001500277;P01
20/04/2016;1;MA006000700278;P01
20/04/2016;1;MA006001900279;P01
20/04/2016;1;MA006002900280;P01
21/04/2016;1;MA006002700281;P01
21/04/2016;1;MA006000200282;P01
22/04/2016;2;MA006003100283;P01
22/04/2016;1;MA006001700284;P01
22/04/2016;1;MA006001000285;P01
22/04/2016;1;MA006001100286;P01
25/04/2016;1;MA006001300287;P01
25/04/2016;1;MA006000200288;P01
25/04/2016;1;MA006001200289;P01
25/04/2016;1;MA006002500290;P01
25/04/2016;1;MA006002100291;P01
25/04/2016;1;MA006000900292;P01
25/04/2016;1;MA006002100293;P01
25/04/2016;1;MA006001300294;P01
25/04/2016;1;MA006000300295;P01
25/04/2016;1;MA006002500296;P01
25/04/2016;1;MA006003300297;P01
25/04/2016;1;MA006003400298;P01
26/04/2016;1;MA006001300299;P01
26/04/2016;1;MA006001200300;P01
27/04/2016;1;MA006002700301;P01
27/04/2016;1;MA006000100302;P01
27/04/2016;1;MA006002600303;P01
28/04/2016;1;MA006001600304;P01
29/04/2016;1;MA006000100305;P01
29/04/2016;1;MA006003400306;P01
02/05/2016;1;MA006000900307;P01
02/05/2016;1;MA006002300308;P01
02/05/2016;1;MA006003600309;P01
02/05/2016;1;MA006002400310;P01
02/05/2016;1;MA006001300311;P01
02/05/2016;1;MA006000700312;P01
02/05/2016;1;MA006003300313;P01
04/05/2016;1;MA006000600314;P01
04/05/2016;1;MA006003100315;P01
05/05/2016;1;MA006003600316;P01
06/05/2016;1;MA006003400317;P01
06/05/2016;1;MA006002500318;P01
09/05/2016;1;MA006003000319;P01
09/05/2016;1;MA006001700320;P01
09/05/2016;1;MA006002900321;P01
09/05/2016;1;MA006001000322;P01
09/05/2016;1;MA006001900323;P01
09/05/2016;1;MA006001800324;P01
09/05/2016;1;MA006000500325;P01
09/05/2016;1;MA006001000326;P01
09/05/2016;1;MA006002200327;P01
09/05/2016;1;MA006002600328;P01
09/05/2016;2;MA006000600329;P01
09/05/2016;1;MA006000800330;P01
09/05/2016;1;MA006002300331;P01
09/05/2016;1;MA006002300332;P01
09/05/2016;1;MA006000900333;P01
10/05/2016;1;MA006001500334;P01
10/05/2016;1;MA006000900335;P01
11/05/2016;1;MA006002800336;P01
11/05/2016;1;MA006003500337;P01
12/05/2016;1;MA006001900338;P01
12/05/2016;1;MA006002900339;P01
12/05/2016;1;MA006003200340;P01
12/05/2016;1;MA006001400341;P01
12/05/2016;1;MA006000400342;P01
12/05/2016;1;MA006001600343;P01
13/05/2016;1;MA006001400344;P01
13/05/2016;1;MA006000100345;P01
16/05/2016;1;MA006002400346;P01
16/05/2016;1;MA006002500347;P01
16/05/2016;1;MA006002600348;P01
16/05/2016;1;MA006003100349;P01
16/05/2016;1;MA006003700350;P01
16/05/2016;1;MA006000700351;P01
16/05/2016;1;MA006002400352;P01
16/05/2016;1;MA006001700353;P01
16/05/2016;1;MA006002600354;P01
16/05/2016;1;MA006003400355;P01
16/05/2016;1;MA006003000356;P01
16/05/2016;1;MA006001300357;P01
17/05/2016;1;MA006002500358;P01
17/05/2016;1;MA006002200359;P01
17/05/2016;1;MA006003200360;P01
17/05/2016;1;MA006001200361;P01
19/05/2016;1;MA006000300362;P01
19/05/2016;1;MA006000700363;P01
19/05/2016;1;MA006000400364;P01
19/05/2016;1;MA006000400365;P01
19/05/2016;1;MA006003600366;P01
20/05/2016;1;MA006003300367;P01
20/05/2016;1;MA006001900368;P01
20/05/2016;1;MA006001900369;P01
20/05/2016;1;MA006003200370;P01
20/05/2016;1;MA006000600371;P01
23/05/2016;1;MA006003400372;P01
23/05/2016;1;MA006001200373;P01
23/05/2016;1;MA006003500374;P01
23/05/2016;1;MA006000300375;P01
23/05/2016;1;MA006003500376;P01
23/05/2016;1;MA006002800377;P01
23/05/2016;1;MA006003200378;P01
23/05/2016;1;MA006002600379;P01
24/05/2016;1;MA006001400380;P01
24/05/2016;1;MA006002500381;P01
24/05/2016;1;MA006001700382;P01
25/05/2016;1;MA006000800383;P01
25/05/2016;1;MA006000400384;P01
26/05/2016;1;MA006001900385;P01
27/05/2016;1;MA006002700386;P01
30/05/2016;1;MA006000700387;P01
30/05/2016;1;MA006000500388;P01
30/05/2016;1;MA006002300389;P01
30/05/2016;1;MA006000300390;P01
31/05/2016;1;MA006002000391;P01
01/06/2016;2;MA006001600392;P01
01/06/2016;1;MA006003200393;P01
01/06/2016;1;MA006002700394;P01
01/06/2016;1;MA006003100395;P01
03/06/2016;1;MA006000900396;P01
03/06/2016;1;MA006001300397;P01
03/06/2016;1;MA006003500398;P01
06/06/2016;1;MA006003300399;P01
06/06/2016;1;MA006000300400;P01
06/06/2016;1;MA006001100401;P01
06/06/2016;1;MA006002700402;P01
06/06/2016;1;MA006002200403;P01
06/06/2016;1;MA006003400404;P01
06/06/2016;1;MA006000200405;P01
07/06/2016;1;MA006000800406;P01
07/06/2016;1;MA006002600407;P01
07/06/2016;1;MA006001600408;P01
08/06/2016;1;MA006002000409;P01
08/06/2016;1;MA006003200410;P01
08/06/2016;1;MA006003200411;P01
08/06/2016;1;MA006001600412;P01
08/06/2016;1;MA006002400413;P01
08/06/2016;1;MA006001000414;P01
08/06/2016;1;MA006002200415;P01
08/06/2016;1;MA006003300416;P01
08/06/2016;1;MA006000600417;P01
08/06/2016;1;MA006003600418;P01
09/06/2016;1;MA006002400419;P01
09/06/2016;1;MA006000900420;P01
09/06/2016;1;MA006002400421;P01
09/06/2016;1;MA006002400422;P01
10/06/2016;1;MA006000200423;P01
13/06/2016;1;MA006001400424;P01
13/06/2016;1;MA006003400425;P01
13/06/2016;1;MA006001000426;P01
13/06/2016;1;MA006000300427;P01
13/06/2016;1;MA006001500428;P01
13/06/2016;1;MA006001800429;P01
13/06/2016;1;MA006001500430;P01
14/06/2016;1;MA006002600431;P01
16/06/2016;1;MA006003400432;P01
16/06/2016;1;MA006003500433;P01
16/06/2016;1;MA006002500434;P01
17/06/2016;1;MA006001000435;P01
17/06/2016;1;MA006001400436;P01
17/06/2016;1;MA006002400437;P01
20/06/2016;1;MA006003700438;P01
20/06/2016;1;MA006003600439;P01
20/06/2016;1;MA006000400440;P01
20/06/2016;1;MA006002300441;P01
20/06/2016;1;MA006003300442;P01
20/06/2016;1;MA006001300443;P01
20/06/2016;1;MA006002300444;P01
21/06/2016;1;MA006002600445;P01
22/06/2016;1;MA006000900446;P01
23/06/2016;1;MA006003100447;P01
23/06/2016;1;MA006002600448;P01
23/06/2016;1;MA006001100449;P01
23/06/2016;1;MA006002900450;P01
24/06/2016;1;MA006002800451;P01
24/06/2016;1;MA006000200452;P01
27/06/2016;1;MA006001200453;P01
27/06/2016;1;MA006001100454;P01
27/06/2016;1;MA006002500455;P01
27/06/2016;1;MA006002200456;P01
27/06/2016;1;MA006001700457;P01
27/06/2016;1;MA006001600458;P01
27/06/2016;1;MA006000100459;P01
27/06/2016;1;MA006002000460;P01
27/06/2016;1;MA006000400461;P01
27/06/2016;1;MA006000600462;P01
27/06/2016;1;MA006001700463;P01
27/06/2016;1;MA006003500464;P01
28/06/2016;1;MA006002300465;P01
29/06/2016;1;MA006000900466;P01
29/06/2016;2;MA006003600467;P01
29/06/2016;1;MA006003200468;P01
29/06/2016;1;MA006003600469;P01
29/06/2016;1;MA006001700470;P01
30/06/2016;1;MA006002600471;P01
30/06/2016;1;MA006000900472;P01
30/06/2016;1;MA006002900473;P01
30/06/2016;1;MA006002800474;P01
01/07/2016;1;MA006002300475;P01
01/07/2016;1;MA006002100476;P01
01/07/2016;1;MA006000700477;P01
01/07/2016;1;MA006002800478;P01
01/07/2016;1;MA006001500479;P01
01/07/2016;1;MA006001700480;P01
01/07/2016;1;MA006002400481;P01
01/07/2016;1;MA006000900482;P01
01/07/2016;1;MA006000900483;P01
04/07/2016;1;MA006001900484;P01
04/07/2016;1;MA006000800485;P01
04/07/2016;1;MA006001900486;P01
04/07/2016;1;MA006001000487;P01
04/07/2016;1;MA006002300488;P01
04/07/2016;1;MA006000700489;P01
04/07/2016;1;MA006001000490;P01
04/07/2016;1;MA006002500491;P01
04/07/2016;1;MA006002200492;P01
04/07/2016;1;MA006000700493;P01
05/07/2016;1;MA006002300494;P01
05/07/2016;1;MA006001700495;P01
05/07/2016;1;MA006003700496;P01
06/07/2016;1;MA006000400497;P01
06/07/2016;1;MA006000300498;P01
06/07/2016;1;MA006003000499;P01
07/07/2016;1;MA006001100500;P01
08/07/2016;1;MA006003500501;P01
08/07/2016;1;MA006000500502;P01
11/07/2016;1;MA006000300503;P01
11/07/2016;1;MA006002100504;P01
11/07/2016;1;MA006002300505;P01
11/07/2016;1;MA006003600506;P01
11/07/2016;1;MA006002600507;P01
11/07/2016;1;MA006000900508;P01
11/07/2016;1;MA006002300509;P01
11/07/2016;1;MA006001300510;P01
11/07/2016;1;MA006001300511;P01
11/07/2016;1;MA006000400512;P01
11/07/2016;1;MA006003000513;P01
12/07/2016;1;MA006003300514;P01
13/07/2016;1;MA006003700515;P01
13/07/2016;1;MA006000100516;P01
13/07/2016;1;MA006001700517;P01
14/07/2016;1;MA006001600518;P01
14/07/2016;1;MA006000100519;P01
15/07/2016;1;MA006001500520;P01
15/07/2016;1;MA006003000521;P01
15/07/2016;1;MA006002000522;P01
15/07/2016;1;MA006000800523;P01
18/07/2016;1;MA006003300524;P01
18/07/2016;1;MA006001600525;P01
18/07/2016;1;MA006001500526;P01
18/07/2016;1;MA006000400527;P01
18/07/2016;1;MA006002500528;P01
18/07/2016;1;MA006003100529;P01
18/07/2016;1;MA006002600530;P01
18/07/2016;1;MA006001600531;P01
20/07/2016;1;MA006002700532;P01
20/07/2016;1;MA006000800533;P01
20/07/2016;1;MA006001200534;P01
20/07/2016;1;MA006000600535;P01
20/07/2016;1;MA006000900536;P01
20/07/2016;1;MA006002500537;P01
20/07/2016;1;MA006002500538;P01
20/07/2016;1;MA006001500539;P01
21/07/2016;1;MA006000600540;P01
21/07/2016;1;MA006002900541;P01
22/07/2016;1;MA006001400542;P01
22/07/2016;1;MA006002900543;P01
22/07/2016;1;MA006000700544;P01
22/07/2016;1;MA006003400545;P01
22/07/2016;1;MA006000400546;P01
25/07/2016;1;MA006001700547;P01
25/07/2016;1;MA006001500548;P01
25/07/2016;1;MA006001100549;P01
25/07/2016;1;MA006000500550;P01
25/07/2016;1;MA006000900551;P01
25/07/2016;1;MA006003000552;P01
25/07/2016;2;MA006002900553;P01
25/07/2016;1;MA006003100554;P01
25/07/2016;1;MA006003700555;P01
25/07/2016;1;MA006003600556;P01
26/07/2016;1;MA006002200557;P01
26/07/2016;1;MA006001800558;P01
26/07/2016;1;MA006001100559;P01
26/07/2016;1;MA006001500560;P01
28/07/2016;2;MA006001200561;P01
28/07/2016;1;MA006000900562;P01
28/07/2016;1;MA006002600563;P01
28/07/2016;1;MA006002200564;P01
28/07/2016;1;MA006001400565;P01
29/07/2016;1;MA006003000566;P01
29/07/2016;1;MA006003500567;P01
01/08/2016;2;MA006000800568;P01
01/08/2016;1;MA006002600569;P01
01/08/2016;1;MA006001500570;P01
01/08/2016;1;MA006002300571;P01
02/08/2016;1;MA006003100572;P01
03/08/2016;1;MA006000400573;P01
03/08/2016;1;MA006003600574;P01
03/08/2016;1;MA006000100575;P01
03/08/2016;1;MA006003500576;P01
04/08/2016;1;MA006002300577;P01
04/08/2016;2;MA006003400578;P01
05/08/2016;1;MA006003400579;P01
05/08/2016;1;MA006002900580;P01
05/08/2016;1;MA006001200581;P01
05/08/2016;1;MA006003200582;P01
05/08/2016;1;MA006001500583;P01
05/08/2016;1;MA006000800584;P01
05/08/2016;1;MA006003200585;P01
05/08/2016;1;MA006002900586;P01
05/08/2016;1;MA006003300587;P01
05/08/2016;1;MA006003200588;P01
05/08/2016;2;MA006002200589;P01
05/08/2016;1;MA006000100590;P01
08/08/2016;1;MA006002400591;P01
08/08/2016;1;MA006003000592;P01
08/08/2016;1;MA006003500593;P01
08/08/2016;1;MA006003600594;P01
08/08/2016;1;MA006000300595;P01
09/08/2016;1;MA006000900596;P01
09/08/2016;1;MA006000400597;P01
10/08/2016;1;MA006000900598;P01
10/08/2016;1;MA006001100599;P01
10/08/2016;1;MA006002300600;P01
10/08/2016;1;MA006000700601;P01
10/08/2016;1;MA006001700602;P01
10/08/2016;1;MA006000600603;P01
10/08/2016;1;MA006003300604;P01
11/08/2016;1;MA006000300605;P01
12/08/2016;1;MA006001400606;P01
12/08/2016;1;MA006000700607;P01
16/08/2016;1;MA006001600608;P01
16/08/2016;1;MA006002300609;P01
17/08/2016;1;MA006003100610;P01
17/08/2016;1;MA006001500611;P01
17/08/2016;1;MA006001600612;P01
17/08/2016;1;MA006001400613;P01
18/08/2016;1;MA006003000614;P01
18/08/2016;1;MA006001300615;P01
18/08/2016;1;MA006002300616;P01
19/08/2016;1;MA006001300617;P01
19/08/2016;1;MA006000500618;P01
19/08/2016;1;MA006000600619;P01
19/08/2016;1;MA006002300620;P01
19/08/2016;1;MA006000200621;P01
22/08/2016;1;MA006003400622;P01
22/08/2016;1;MA006003300623;P01
22/08/2016;1;MA006001800624;P01
22/08/2016;1;MA006000300625;P01
22/08/2016;1;MA006003400626;P01
22/08/2016;1;MA006001100627;P01
22/08/2016;1;MA006002000628;P01
22/08/2016;1;MA006000100629;P01
22/08/2016;1;MA006002300630;P01
22/08/2016;1;MA006000700631;P01
23/08/2016;1;MA006000300632;P01
23/08/2016;1;MA006002600633;P01
23/08/2016;1;MA006003300634;P01
24/08/2016;1;MA006001400635;P01
24/08/2016;1;MA006002400636;P01
24/08/2016;1;MA006003000637;P01
25/08/2016;1;MA006003000638;P01
25/08/2016;1;MA006000400639;P01
25/08/2016;1;MA006000800640;P01
26/08/2016;1;MA006002700641;P01
29/08/2016;1;MA006000700642;P01
29/08/2016;1;MA006003500643;P01
29/08/2016;1;MA006000100644;P01
29/08/2016;1;MA006003300645;P01
29/08/2016;1;MA006000100646;P01
29/08/2016;1;MA006001000647;P01
29/08/2016;1;MA006003500648;P01
29/08/2016;1;MA006002000649;P01
29/08/2016;1;MA006003500650;P01
30/08/2016;1;MA006001400651;P01
30/08/2016;2;MA006002500652;P01
30/08/2016;1;MA006003100653;P01
30/08/2016;1;MA006002400654;P01
31/08/2016;1;MA006003600655;P01
31/08/2016;1;MA006003400656;P01
31/08/2016;1;MA006001900657;P01
31/08/2016;1;MA006000700658;P01
31/08/2016;1;MA006000200659;P01
31/08/2016;1;MA006001000660;P01
01/09/2016;1;MA006002300661;P01
01/09/2016;1;MA006003400662;P01
02/09/2016;1;MA006001400663;P01
02/09/2016;1;MA006000500664;P01
05/09/2016;1;MA006002900665;P01
05/09/2016;1;MA006003700666;P01
05/09/2016;1;MA006000300667;P01
05/09/2016;1;MA006001300668;P01
05/09/2016;1;MA006000800669;P01
05/09/2016;1;MA006002200670;P01
05/09/2016;1;MA006003700671;P01
05/09/2016;1;MA006000200672;P01
05/09/2016;1;MA006001000673;P01
05/09/2016;1;MA006003600674;P01
05/09/2016;1;MA006000900675;P01
06/09/2016;1;MA006002600676;P01
06/09/2016;1;MA006001700677;P01
06/09/2016;1;MA006001000678;P01
06/09/2016;1;MA006000700679;P01
07/09/2016;2;MA006000100680;P01
07/09/2016;1;MA006002000681;P01
07/09/2016;1;MA006002400682;P01
08/09/2016;1;MA006003100683;P01
08/09/2016;1;MA006001200684;P01
08/09/2016;1;MA006000900685;P01
09/09/2016;1;MA006000900686;P01
09/09/2016;1;MA006001400687;P01
09/09/2016;1;MA006001500688;P01
09/09/2016;1;MA006003700689;P01
09/09/2016;1;MA006000200690;P01
12/09/2016;1;MA006001500691;P01
12/09/2016;1;MA006003300692;P01
12/09/2016;1;MA006003100693;P01
12/09/2016;1;MA006003000694;P01
12/09/2016;1;MA006000400695;P01
12/09/2016;1;MA006001800696;P01
12/09/2016;1;MA006003300697;P01
12/09/2016;1;MA006000900698;P01
12/09/2016;1;MA006001000699;P01
12/09/2016;1;MA006002800700;P01
12/09/2016;1;MA006000100701;P01
12/09/2016;1;MA006001700702;P01
13/09/2016;1;MA006003600703;P01
13/09/2016;1;MA006002400704;P01
14/09/2016;1;MA006000800705;P01
14/09/2016;1;MA006002200706;P01
15/09/2016;1;MA006003700707;P01
15/09/2016;1;MA006001600708;P01
15/09/2016;1;MA006000600709;P01
16/09/2016;1;MA006001900710;P01
19/09/2016;1;MA006000700711;P01
19/09/2016;1;MA006003700712;P01
19/09/2016;1;MA006001400713;P01
19/09/2016;1;MA006003000714;P01
19/09/2016;1;MA006000200715;P01
19/09/2016;1;MA006003000716;P01
19/09/2016;1;MA006001700717;P01
19/09/2016;1;MA006002100718;P01
19/09/2016;1;MA006002700719;P01
19/09/2016;1;MA006000200720;P01
19/09/2016;1;MA006001300721;P01
19/09/2016;1;MA006002200722;P01
20/09/2016;1;MA006002200723;P01
20/09/2016;1;MA006001300724;P01
20/09/2016;1;MA006000600725;P01
20/09/2016;1;MA006002000726;P01
20/09/2016;1;MA006002700727;P01
20/09/2016;1;MA006001600728;P01
21/09/2016;1;MA006000800729;P01
21/09/2016;1;MA006001100730;P01
21/09/2016;1;MA006001000731;P01
21/09/2016;1;MA006003700732;P01
22/09/2016;1;MA006003600733;P01
23/09/2016;1;MA006000600734;P01
26/09/2016;2;MA006003700735;P01
26/09/2016;1;MA006000900736;P01
26/09/2016;1;MA006000400737;P01
26/09/2016;1;MA006002300738;P01
27/09/2016;2;MA006002000739;P01
28/09/2016;1;MA006001300740;P01
28/09/2016;1;MA006002000741;P01
28/09/2016;1;MA006002100742;P01
28/09/2016;1;MA006000600743;P01
29/09/2016;1;MA006002100744;P01
29/09/2016;1;MA006000100745;P01
29/09/2016;1;MA006000100746;P01
29/09/2016;1;MA006002900747;P01
30/09/2016;1;MA006003100748;P01
03/10/2016;1;MA006003300749;P01
03/10/2016;1;MA006003300750;P01
03/10/2016;2;MA006003000751;P01
03/10/2016;2;MA006003600752;P01
03/10/2016;1;MA006003700753;P01
03/10/2016;1;MA006000800754;P01
03/10/2016;1;MA006001000755;P01
03/10/2016;1;MA006002700756;P01
03/10/2016;1;MA006001000757;P01
04/10/2016;1;MA006002900758;P01
04/10/2016;1;MA006002000759;P01
04/10/2016;1;MA006001600760;P01
04/10/2016;1;MA006001100761;P01
04/10/2016;1;MA006002600762;P01
05/10/2016;1;MA006002000763;P01
06/10/2016;1;MA006000400764;P01
06/10/2016;1;MA006000800765;P01
06/10/2016;1;MA006001200766;P01
06/10/2016;1;MA006000600767;P01
06/10/2016;1;MA006003300768;P01
06/10/2016;1;MA006002100769;P01
07/10/2016;1;MA006001700770;P01
07/10/2016;1;MA006002700771;P01
10/10/2016;1;MA006000300772;P01
10/10/2016;2;MA006003400773;P01
10/10/2016;1;MA006000600774;P01
10/10/2016;1;MA006001900775;P01
10/10/2016;1;MA006001300776;P01
10/10/2016;1;MA006000800777;P01
10/10/2016;1;MA006000200778;P01
11/10/2016;1;MA006002300779;P01
11/10/2016;1;MA006003300780;P01
11/10/2016;1;MA006002100781;P01
12/10/2016;2;MA006001100782;P01
14/10/2016;1;MA006003200783;P01
14/10/2016;1;MA006002400784;P01
17/10/2016;1;MA006000400785;P01
17/10/2016;1;MA006001200786;P01
17/10/2016;1;MA006003300787;P01
17/10/2016;1;MA006002800788;P01
17/10/2016;1;MA006000800789;P01
17/10/2016;1;MA006003700790;P01
17/10/2016;1;MA006002300791;P01
17/10/2016;1;MA006003000792;P01
19/10/2016;1;MA006000600793;P01
19/10/2016;1;MA006001000794;P01
19/10/2016;1;MA006003300795;P01
20/10/2016;1;MA006002000796;P01
20/10/2016;1;MA006003500797;P01
20/10/2016;1;MA006000500798;P01
21/10/2016;1;MA006001100799;P01
24/10/2016;1;MA006003100800;P01
24/10/2016;1;MA006002700801;P01
24/10/2016;1;MA006003700802;P01
24/10/2016;1;MA006000800803;P01
24/10/2016;1;MA006000200804;P01
24/10/2016;2;MA006000100805;P01
24/10/2016;1;MA006001400806;P01
24/10/2016;1;MA006000900807;P01
24/10/2016;1;MA006002100808;P01
26/10/2016;1;MA006001900809;P01
27/10/2016;1;MA006002800810;P01
27/10/2016;1;MA006003600811;P01
27/10/2016;1;MA006003600812;P01
28/10/2016;1;MA006001300813;P01
31/10/2016;1;MA006001800814;P01
31/10/2016;1;MA006002000815;P01
31/10/2016;1;MA006001900816;P01
31/10/2016;1;MA006003200817;P01
31/10/2016;1;MA006001600818;P01
31/10/2016;1;MA006002800819;P01
31/10/2016;1;MA006002700820;P01
31/10/2016;1;MA006003300821;P01
31/10/2016;2;MA006003700822;P01
31/10/2016;1;MA006002000823;P01
31/10/2016;1;MA006000800824;P01
31/10/2016;1;MA006001000825;P01
03/11/2016;1;MA006002600826;P01
03/11/2016;1;MA006001400827;P01
03/11/2016;1;MA006001100828;P01
04/11/2016;1;MA006002300829;P01
04/11/2016;1;MA006000800830;P01
04/11/2016;1;MA006003600831;P01
07/11/2016;1;MA006001400832;P01
07/11/2016;1;MA006001700833;P01
07/11/2016;1;MA006000900834;P01
07/11/2016;1;MA006002500835;P01
07/11/2016;1;MA006001900836;P01
08/11/2016;1;MA006000700837;P01
08/11/2016;1;MA006003700838;P01
08/11/2016;1;MA006000800839;P01
08/11/2016;1;MA006001500840;P01
08/11/2016;1;MA006003000841;P01
08/11/2016;2;MA006001500842;P01
08/11/2016;1;MA006002500843;P01
08/11/2016;1;MA006002300844;P01
09/11/2016;1;MA006000600845;P01
09/11/2016;1;MA006003000846;P01
09/11/2016;1;MA006001900847;P01
10/11/2016;1;MA006001900848;P01
10/11/2016;1;MA006000700849;P01
10/11/2016;3;MA006001500850;P01
11/11/2016;1;MA006001700851;P01
11/11/2016;1;MA006002900852;P01
11/11/2016;1;MA006002000853;P01
11/11/2016;1;MA006000200854;P01
14/11/2016;1;MA006001500855;P01
14/11/2016;1;MA006002600856;P01
14/11/2016;1;MA006000800857;P01
14/11/2016;1;MA006003200858;P01
14/11/2016;1;MA006003300859;P01
14/11/2016;1;MA006001900860;P01
14/11/2016;1;MA006000800861;P01
17/11/2016;1;MA006002200862;P01
17/11/2016;1;MA006000200863;P01
17/11/2016;1;MA006000100864;P01
18/11/2016;1;MA006000700865;P01
18/11/2016;1;MA006002800866;P01
18/11/2016;1;MA006002600867;P01
21/11/2016;1;MA006002100868;P01
21/11/2016;1;MA006000600869;P01
21/11/2016;1;MA006003700870;P01
21/11/2016;1;MA006003600871;P01
21/11/2016;1;MA006001800872;P01
21/11/2016;1;MA006000600873;P01
21/11/2016;1;MA006002100874;P01
21/11/2016;1;MA006002700875;P01
21/11/2016;1;MA006003600876;P01
22/11/2016;1;MA006000500877;P01
22/11/2016;1;MA006002900878;P01
22/11/2016;1;MA006000100879;P01
22/11/2016;1;MA006002200880;P01
23/11/2016;1;MA006000400881;P01
23/11/2016;1;MA006000400882;P01
24/11/2016;1;MA006003100883;P01
25/11/2016;1;MA006002600884;P01
25/11/2016;1;MA006003200885;P01
28/11/2016;1;MA006000200886;P01
28/11/2016;1;MA006002600887;P01
